CID,target,Activity at 10.0 uM
24980893,0,7.5018
2924838,0,7.5022
9156735,0,7.5023
1115305,0,7.5026
668895,0,7.5032
16190432,0,7.5035
2168621,0,7.504
3370925,0,7.504
1474443,0,7.5041
7117668,0,7.5041
6894075,0,7.5046
7754917,0,7.5051
3614842,0,7.5053
893990,0,7.506
3155671,0,7.506
3498238,0,7.507
3721898,0,7.5081
24747129,0,7.5084
940843,0,7.51
5664497,0,7.5101
882763,0,7.5113
2405912,0,7.5118
22650,0,7.5119
4430392,0,7.512
4795908,0,7.5121
6916061,0,7.5127
1395543,0,7.5158
2408610,0,7.5165
17173956,0,7.5168
4553298,0,7.5173
2445798,0,7.5181
919508,0,7.5184
16382764,0,7.5188
3616687,0,7.5198
865277,0,7.52
771963,0,7.5209
674232,0,7.5212
2771000,0,7.5221
628002,0,7.5231
1937568,0,7.5234
3506352,0,7.5235
2929208,0,7.5252
3212786,0,7.5269
2738571,0,7.5273
4985633,0,7.5278
4880950,0,7.5282
842664,0,7.5289
231889,0,7.5291
4799369,0,7.5304
9563307,0,7.5314
3220201,0,7.533
69518,0,7.5332
713702,0,7.5336
4589235,0,7.5346
1502164,0,7.5349
748222,0,7.5349
135641173,0,7.5365
729514,0,7.5373
1486142,0,7.538
2520863,0,7.5384
691300,0,7.5386
3469371,0,7.5387
6874504,0,7.5395
2815848,0,7.5404
2950882,0,7.5418
9593753,0,7.5425
5839715,0,7.5426
23723498,0,7.5428
4600990,0,7.5443
1477439,0,7.5458
2365791,0,7.5465
1879062,0,7.5479
9691598,0,7.5484
5144092,0,7.5493
2809777,0,7.5514
16187551,0,7.5527
3450156,0,7.5528
4825908,0,7.5543
2463433,0,7.5545
2765917,0,7.5554
16187271,0,7.5555
2974652,0,7.5574
2246962,0,7.5579
939519,0,7.559
4053296,0,7.5605
2078831,0,7.5606
2857138,0,7.5616
4174075,0,7.562
608089,0,7.5622
715069,0,7.5624
4596811,0,7.5635
2915450,0,7.5645
54707837,0,7.5665
1398825,0,7.567
4727417,0,7.5687
884114,0,7.5693
6858420,0,7.5699
740282,0,7.5699
947085,0,7.5705
2725936,0,7.5731
1486578,0,7.5733
5412472,0,7.5733
3450065,0,7.5738
16193934,0,7.5754
2410369,0,7.5755
2726834,0,7.5775
1649108,0,7.5784
2097073,0,7.5788
4465413,0,7.5791
24761571,0,7.5792
11908860,0,7.5796
2805205,0,7.5814
21477,0,7.582
4217247,0,7.5842
3227346,0,7.5856
2745426,0,7.5868
4788453,0,7.5885
5067753,0,7.5909
2795594,0,7.5915
6867807,0,7.5921
24819595,0,7.5926
1479790,0,7.5955
625473,0,7.5964
23723601,0,7.597
5931981,0,7.5973
962575,0,7.5977
6473403,0,7.598
4673641,0,7.5984
1176129,0,7.5994
6880336,0,7.5998
135468589,0,7.6008
17576845,0,7.6019
7131654,0,7.6021
2737842,0,7.6024
851288,0,7.6037
802673,0,7.604
4305215,0,7.6042
3163435,0,7.6043
3742567,0,7.605
868561,0,7.6054
2608827,0,7.6054
8934039,0,7.6054
15945766,0,7.606
4916068,0,7.6064
722969,0,7.6071
2812753,0,7.6079
18135466,0,7.6086
2732927,0,7.6101
2739580,0,7.6109
6464946,0,7.6111
765855,0,7.6123
5059348,0,7.6137
16437667,0,7.614
1454284,0,7.6146
27944,0,7.6153
2260512,0,7.6156
346934,0,7.6164
810981,0,7.6166
722876,0,7.6173
54690410,0,7.6175
8351751,0,7.6176
6895673,0,7.6195
5666258,0,7.621
9621389,0,7.6211
8648199,0,7.6211
921268,0,7.6213
2743374,0,7.623
104871,0,7.6236
2797000,0,7.6259
2968165,0,7.6272
3923609,0,7.6273
804274,0,7.6294
2815679,0,7.6315
2846985,0,7.6321
16189242,0,7.6343
774814,0,7.6356
3820176,0,7.6365
16194037,0,7.6375
9614679,0,7.6377
2732893,0,7.6379
16187744,0,7.6382
8071374,0,7.6388
1828762,0,7.639
2440031,0,7.6393
4221400,0,7.6402
777806,0,7.6412
6858491,0,7.6412
2789485,0,7.6414
838334,0,7.6431
7131550,0,7.6433
6464718,0,7.6437
1147588,0,7.645
135439621,0,7.6451
6490881,0,7.6452
1792233,0,7.6462
4679028,0,7.6466
715060,0,7.6475
327065,0,7.6478
2800763,0,7.6482
882119,0,7.6492
876205,0,7.6493
240802,0,7.6495
6860015,0,7.65
24762129,0,7.6503
762757,0,7.6505
6574175,0,7.6514
890150,0,7.6518
3493606,0,7.6531
1835917,0,7.6543
2860972,0,7.6543
2790477,0,7.6545
2801236,0,7.6546
7184012,0,7.6552
5396293,0,7.6563
6470043,0,7.6564
2971339,0,7.6567
1485740,0,7.6571
135439860,0,7.6573
2813143,0,7.659
852588,0,7.6597
135411559,0,7.6603
6409930,0,7.6603
621938,0,7.6607
2468633,0,7.6615
952806,0,7.6615
17065237,0,7.662
5336832,0,7.662
752857,0,7.6638
7677905,0,7.6658
4880949,0,7.6664
82328,0,7.6675
773179,0,7.6677
8439357,0,7.6681
3738940,0,7.6705
8653731,0,7.6709
6895626,0,7.6713
16235831,0,7.6746
3023325,0,7.6752
1656924,0,7.6771
24687504,0,7.6787
24761516,0,7.6795
2385440,0,7.6797
2124674,0,7.6814
3157447,0,7.6817
1577222,0,7.6823
2081457,0,7.6826
1247370,0,7.6848
3418404,0,7.6848
862079,0,7.6853
4783513,0,7.6859
4963722,0,7.6861
2098683,0,7.6865
2797226,0,7.687
2950746,0,7.6873
6868572,0,7.6873
135465188,0,7.6886
954147,0,7.6891
867305,0,7.6898
16807630,0,7.6899
2813416,0,7.6899
20914080,0,7.6901
2526913,0,7.6904
152440,0,7.691
4208858,0,7.6913
24818660,0,7.6916
3571140,0,7.6922
9615540,0,7.6937
2083275,0,7.6938
940003,0,7.696
3772864,0,7.6965
703957,0,7.697
691931,0,7.6974
1621897,0,7.6974
9610622,0,7.6986
6895013,0,7.6987
2465035,0,7.6991
747869,0,7.6999
3863359,0,7.7004
6619217,0,7.7031
3459960,0,7.7034
1455749,0,7.7046
3155118,0,7.7047
9583952,0,7.7062
931773,0,7.7065
974909,0,7.7072
3900079,0,7.7078
937215,0,7.7103
135454486,0,7.7109
6488979,0,7.711
16413682,0,7.7115
676336,0,7.7119
2124481,0,7.7123
53312,0,7.7131
6458872,0,7.7144
3224966,0,7.7166
24979147,0,7.7171
1481420,0,7.7178
2929521,0,7.7182
2874268,0,7.7216
913108,0,7.722
3827198,0,7.7225
2816412,0,7.7232
24747088,0,7.7232
3534004,0,7.7234
2917547,0,7.7234
1472827,0,7.7236
24746915,0,7.7238
1479649,0,7.7245
2402926,0,7.7254
135418995,0,7.7255
4143470,0,7.7285
2836407,0,7.729
135630654,0,7.7295
2882245,0,7.7305
9172125,0,7.7305
16189354,0,7.7306
860457,0,7.7312
3847334,0,7.7333
6377750,0,7.735
6875173,0,7.7355
9649816,0,7.7357
1728183,0,7.7359
6465983,0,7.7359
728570,0,7.7377
802956,0,7.7389
24761371,0,7.7398
5161695,0,7.74
776928,0,7.7402
8933910,0,7.742
727660,0,7.7424
6860820,0,7.7435
30928,0,7.7436
698135,0,7.747
135576363,0,7.7483
3843351,0,7.7485
9699798,0,7.7486
2742277,0,7.7496
20854937,0,7.7497
6466387,0,7.7509
135488876,0,7.7518
7013279,0,7.7553
2521019,0,7.7556
2781852,0,7.756
4035628,0,7.7565
976659,0,7.7572
2859702,0,7.758
4240030,0,7.7591
5219047,0,7.7594
6461908,0,7.7601
6485858,0,7.7602
16447961,0,7.7614
1092442,0,7.7625
3773109,0,7.7637
1536257,0,7.7641
24791779,0,7.7642
1895646,0,7.7643
852159,0,7.7644
899001,0,7.767
4617918,0,7.7679
7117021,0,7.7692
2804957,0,7.7701
6089291,0,7.7704
6414047,0,7.7711
16411243,0,7.7712
8695,0,7.7725
2813064,0,7.7727
910784,0,7.7735
2281425,0,7.7736
3836485,0,7.7746
2235367,0,7.7747
5920337,0,7.7753
24793732,0,7.7754
2558171,0,7.7762
2984719,0,7.777
860395,0,7.7787
752170,0,7.7791
9504166,0,7.7827
5722265,0,7.7851
2963196,0,7.7898
932466,0,7.7899
21846,0,7.79
763396,0,7.7901
6027420,0,7.7919
976747,0,7.7929
2988862,0,7.7929
2723650,0,7.793
761924,0,7.7931
23684916,0,7.7937
5702338,0,7.7949
3707233,0,7.7963
6499786,0,7.7964
887717,0,7.7981
3870176,0,7.7998
2148589,0,7.8
3157307,0,7.8013
135460611,0,7.8014
2434718,0,7.8026
669387,0,7.8041
9687067,0,7.8042
1440303,0,7.8056
4264255,0,7.8065
709147,0,7.8071
16188935,0,7.8078
3391629,0,7.8079
1918739,0,7.8086
17524613,0,7.8092
751717,0,7.8095
6886843,0,7.8106
894930,0,7.8111
6374159,0,7.8122
54686949,0,7.8126
850004,0,7.8126
890978,0,7.8132
25237445,0,7.8133
2732475,0,7.8137
2805352,0,7.8141
679747,0,7.8156
3413479,0,7.8158
16682549,0,7.8159
1361107,0,7.8171
2454706,0,7.8198
3162138,0,7.8207
724262,0,7.8208
935650,0,7.8211
19574051,0,7.8216
7189600,0,7.8271
1789812,0,7.8301
910746,0,7.8302
1382017,0,7.8307
676069,0,7.8312
16192831,0,7.8316
2860638,0,7.8319
2473234,0,7.8326
2808836,0,7.8341
2991856,0,7.8342
9616934,0,7.835
2950122,0,7.8359
3951109,0,7.8378
1894380,0,7.8386
3448938,0,7.841
16251030,0,7.8419
2414715,0,7.8422
18524305,0,7.8424
829429,0,7.843
3603333,0,7.8433
4784804,0,7.8437
6878918,0,7.8439
2371113,0,7.8445
921549,0,7.8448
1672531,0,7.8453
1569005,0,7.8455
4666539,0,7.846
721008,0,7.8462
24793866,0,7.847
4015575,0,7.8481
8071552,0,7.8487
1435196,0,7.8531
4969408,0,7.8534
2439962,0,7.8534
25102424,0,7.8536
135412014,0,7.8542
6498616,0,7.8546
5335669,0,7.8575
3803060,0,7.8579
2517516,0,7.8587
3220206,0,7.8589
24979703,0,7.859
6472723,0,7.8596
17253888,0,7.8617
754662,0,7.8618
3336815,0,7.8627
2444887,0,7.8639
2420318,0,7.8645
941833,0,7.8645
24761384,0,7.8647
3120536,0,7.865
723279,0,7.8653
2338547,0,7.8668
8196429,0,7.8675
2426208,0,7.8701
3516456,0,7.8702
1400626,0,7.8706
958575,0,7.8707
877955,0,7.8729
97222,0,7.8735
16823173,0,7.8741
7532082,0,7.8757
5723081,0,7.8765
7190550,0,7.8799
84728,0,7.8803
2843569,0,7.8812
24746801,0,7.8812
5107045,0,7.8816
3154424,0,7.8824
3509877,0,7.8835
4670862,0,7.8842
6552971,0,7.8844
2532163,0,7.8849
972968,0,7.8853
2162339,0,7.8855
24746773,0,7.8855
1451421,0,7.8859
2562851,0,7.8873
3490723,0,7.8898
1484414,0,7.89
2461611,0,7.8909
796649,0,7.8936
3597234,0,7.8936
4129845,0,7.8965
699493,0,7.8967
798037,0,7.8971
6878930,0,7.8975
718990,0,7.898
2975318,0,7.8988
15998429,0,7.8996
3055291,0,7.9004
2978966,0,7.9008
16322402,0,7.9015
135443168,0,7.9022
16190855,0,7.9035
7207445,0,7.9042
23723521,0,7.9066
2611612,0,7.9089
1226993,0,7.9097
7207441,0,7.9098
135436035,0,7.9098
776578,0,7.9101
723649,0,7.911
706876,0,7.9118
1162379,0,7.912
2429829,0,7.9122
563135,0,7.9131
2405928,0,7.9141
2342037,0,7.9143
56642863,0,7.9157
847689,0,7.916
742609,0,7.9161
3384939,0,7.9163
6887521,0,7.9167
2052962,0,7.9169
2579979,0,7.9179
731309,0,7.9192
1206896,0,7.9195
940122,0,7.921
6581795,0,7.9222
855037,0,7.9224
2474595,0,7.9232
2124758,0,7.9238
1845941,0,7.9245
2367271,0,7.9246
896748,0,7.9263
3624177,0,7.9268
820979,0,7.9281
4487,0,7.9282
17102563,0,7.9287
951189,0,7.9294
2151930,0,7.93
6487883,0,7.9306
7196830,0,7.9309
19675254,0,7.9314
2799739,0,7.9331
2252719,0,7.9374
9608885,0,7.94
135419012,0,7.9411
135450425,0,7.9425
20887718,0,7.9429
833347,0,7.9438
2738327,0,7.944
6457552,0,7.9443
4357127,0,7.9463
138628,0,7.9467
5962312,0,7.948
2947027,0,7.9481
135549793,0,7.9482
2309335,0,7.9508
735513,0,7.9522
5723885,0,7.9535
2741538,0,7.9537
24792824,0,7.9542
2773193,0,7.9568
2810018,0,7.9576
836359,0,7.9581
3540782,0,7.959
720498,0,7.9593
3477814,0,7.9599
1108329,0,7.9601
135457602,0,7.9636
7526473,0,7.9639
746814,0,7.9645
5331696,0,7.9659
852045,0,7.9663
2812381,0,7.968
3512351,0,7.9684
2971179,0,7.9695
941411,0,7.9697
135485030,0,7.9708
2474036,0,7.9709
1485319,0,7.9717
2991897,0,7.9725
12331236,0,7.9725
1887520,0,7.9726
4315384,0,7.9728
16190747,0,7.973
1416665,0,7.9737
3791031,0,7.9737
1096458,0,7.9749
738517,0,7.9756
951892,0,7.9765
6467438,0,7.977
6514703,0,7.9775
16189572,0,7.9784
607923,0,7.9789
971126,0,7.9796
4860123,0,7.9797
4877821,0,7.9802
4025630,0,7.9831
6469831,0,7.9834
963668,0,7.9857
404537,0,7.986
5662,0,7.9893
2957151,0,7.99
2988504,0,7.9902
2405674,0,7.9905
2234876,0,7.9918
903550,0,7.9925
807671,0,7.9926
6859104,0,7.9928
16823204,0,7.9929
16189227,0,7.9937
6456939,0,7.995
3481556,0,7.9958
1627491,0,7.996
6487046,0,7.9971
3157951,0,7.9978
861512,0,7.9994
2836217,0,7.9995
916962,0,7.9998
1790708,0,8.0008
2812293,0,8.0019
135716559,0,8.003
2811332,0,8.003
2090582,0,8.0032
3783683,0,8.0037
882769,0,8.0042
5331161,0,8.0052
3222914,0,8.0056
846496,0,8.0076
22550354,0,8.0081
2410717,0,8.0087
2970758,0,8.0089
5715086,0,8.0092
3932902,0,8.0099
3706223,0,8.0099
16399052,0,8.0099
3796376,0,8.0101
3217821,0,8.0106
6490888,0,8.0118
4374557,0,8.0135
8073747,0,8.0151
6469248,0,8.0155
4626342,0,8.0159
657663,0,8.0165
821559,0,8.0165
971295,0,8.0169
3250584,0,8.018
3864782,0,8.0181
1448552,0,8.0194
2265,0,8.0202
23723883,0,8.0203
6889967,0,8.0235
2800162,0,8.0238
2741131,0,8.025
2088214,0,8.027
973813,0,8.0275
2345498,0,8.0279
1391495,0,8.0281
3713944,0,8.0308
12005330,0,8.031
935692,0,8.0313
135423495,0,8.0318
5132587,0,8.0323
979185,0,8.0328
2766547,0,8.0339
1508964,0,8.034
856097,0,8.034
33741,0,8.0343
694711,0,8.0364
16307545,0,8.0365
207753,0,8.0366
1442141,0,8.0376
3283737,0,8.0385
2768816,0,8.0396
1453220,0,8.0401
6500020,0,8.0432
5742343,0,8.0437
2975824,0,8.044
3809722,0,8.0445
5237191,0,8.0463
937216,0,8.0472
6889670,0,8.0474
2775269,0,8.0476
6467856,0,8.0491
16188329,0,8.0523
4179797,0,8.0535
488165,0,8.054
2805141,0,8.0543
887876,0,8.0547
135519880,0,8.0549
24818663,0,8.0555
7802625,0,8.0555
3713602,0,8.0574
2055738,0,8.0582
5099557,0,8.0588
6866332,0,8.0601
5086688,0,8.0608
6619922,0,8.0612
3759638,0,8.0619
863245,0,8.0619
597213,0,8.0621
670543,0,8.0642
1505859,0,8.0644
691746,0,8.0645
934100,0,8.0645
135470905,0,8.0649
6458098,0,8.0669
586414,0,8.0678
4916133,0,8.0695
777142,0,8.0698
4536747,0,8.0739
361688,0,8.0754
2946062,0,8.0764
3161670,0,8.0767
1086848,0,8.0772
135446725,0,8.078
2389098,0,8.0791
3229957,0,8.08
16682222,0,8.0815
6040833,0,8.0823
2768408,0,8.0828
2301863,0,8.0835
1596493,0,8.0853
135693227,0,8.087
7890703,0,8.0877
24817910,0,8.0887
2728240,0,8.0888
825146,0,8.089
4875890,0,8.0949
2836425,0,8.095
2827420,0,8.0968
2926613,0,8.0969
3738436,0,8.0997
4996359,0,8.1005
2540090,0,8.1011
8414062,0,8.1021
969080,0,8.1029
710577,0,8.1029
4883087,0,8.1034
2267693,0,8.1034
3127476,0,8.1039
17378908,0,8.1058
2568796,0,8.1061
2728451,0,8.1062
17252962,0,8.1066
853873,0,8.1067
2145631,0,8.1071
16495307,0,8.1077
16239698,0,8.1082
2985059,0,8.1088
2727167,0,8.1092
792793,0,8.1103
831821,0,8.1117
950075,0,8.1124
4800373,0,8.1126
4836374,0,8.1129
1245746,0,8.1142
6472712,0,8.1149
741726,0,8.115
4571030,0,8.1164
2811128,0,8.1174
2813688,0,8.1183
4786882,0,8.1186
779151,0,8.1191
135412013,0,8.1201
6459330,0,8.1202
24792527,0,8.1219
3214251,0,8.1235
3938413,0,8.1236
1959428,0,8.1241
9594421,0,8.1248
4148717,0,8.1248
7759348,0,8.1259
698316,0,8.1271
2565410,0,8.1293
2811235,0,8.1294
3248783,0,8.1301
2915482,0,8.1319
6867106,0,8.1326
1929655,0,8.1345
5606732,0,8.1346
1257518,0,8.1354
2790079,0,8.1382
5015294,0,8.1391
25237434,0,8.1397
2889810,0,8.141
3633635,0,8.1413
764335,0,8.1416
2225205,0,8.1419
1624843,0,8.142
2810019,0,8.1477
2372617,0,8.1493
1398497,0,8.1502
135633996,0,8.1507
9600045,0,8.151
2673027,0,8.1513
135752336,0,8.1518
2985334,0,8.1521
16190697,0,8.1524
7119034,0,8.1535
5149882,0,8.1536
30923,0,8.1547
5767515,0,8.1563
9119958,0,8.1572
24791529,0,8.1572
6905527,0,8.1582
5706325,0,8.1586
5524654,0,8.1589
856355,0,8.1599
975156,0,8.1625
2026523,0,8.1628
9697685,0,8.1636
3116827,0,8.1641
6499026,0,8.1642
4964110,0,8.1647
16195936,0,8.1656
2840022,0,8.1656
1842045,0,8.1664
6243506,0,8.1664
135486323,0,8.1668
913088,0,8.1671
6467229,0,8.1673
2337453,0,8.1675
1519791,0,8.1677
4062849,0,8.1693
4883190,0,8.1696
1713515,0,8.1697
1261664,0,8.1705
2812336,0,8.1743
25162572,0,8.1764
948832,0,8.1769
716472,0,8.1769
2424915,0,8.1772
2225376,0,8.1776
2205777,0,8.1789
747985,0,8.1807
1883844,0,8.1813
2855815,0,8.1815
2871809,0,8.1818
2128213,0,8.1828
1423406,0,8.1841
1913174,0,8.1863
11909184,0,8.1882
709086,0,8.1885
1587771,0,8.1888
3371158,0,8.1919
8071229,0,8.1929
5336011,0,8.1935
720519,0,8.1943
6158114,0,8.1959
9552390,0,8.1973
2856224,0,8.1983
16192964,0,8.2062
4974998,0,8.2063
2354073,0,8.2086
135509000,0,8.2089
3376460,0,8.2103
5178598,0,8.2106
8439723,0,8.214
3160799,0,8.2141
3756373,0,8.2149
2732613,0,8.215
135561646,0,8.2172
2996126,0,8.2188
944624,0,8.2194
135637585,0,8.2214
9619306,0,8.2224
16189860,0,8.2236
135845989,0,8.2248
2845822,0,8.2264
5016616,0,8.2264
3711599,0,8.2265
9629711,0,8.2275
2808832,0,8.228
24790928,0,8.2284
4915935,0,8.2303
1596109,0,8.2307
2805208,0,8.2307
847307,0,8.2319
769200,0,8.2321
2929094,0,8.2327
7935389,0,8.2327
2371058,0,8.2351
2729017,0,8.2355
7193982,0,8.2359
135450538,0,8.2408
3396878,0,8.2415
750481,0,8.2436
6889417,0,8.2438
20856403,0,8.2439
5367020,0,8.2447
721254,0,8.2458
925460,0,8.2471
9557846,0,8.2495
7599520,0,8.2498
82634,0,8.2505
721692,0,8.2508
2791902,0,8.2518
3846024,0,8.2528
2812685,0,8.2548
2805433,0,8.2551
979232,0,8.256
9589775,0,8.2579
3107581,0,8.2599
2249573,0,8.2608
2518137,0,8.2616
3835786,0,8.2621
1943270,0,8.2626
2841532,0,8.2631
2887619,0,8.2631
9582577,0,8.2642
16188686,0,8.2649
2812656,0,8.2652
5975659,0,8.2655
8195285,0,8.2664
3481684,0,8.2666
3644841,0,8.2667
16190089,0,8.2681
4272764,0,8.2687
2630075,0,8.2694
2870987,0,8.2721
1259900,0,8.2723
2727208,0,8.2729
6879225,0,8.2754
2253148,0,8.2776
5704001,0,8.2793
609212,0,8.2799
1486629,0,8.2802
6887448,0,8.2803
1951440,0,8.2806
24819567,0,8.2853
7502637,0,8.2881
4832332,0,8.2885
9457037,0,8.2896
792516,0,8.2905
18282358,0,8.2906
1873399,0,8.2907
4432442,0,8.2908
4619,0,8.2909
135432775,0,8.2909
845690,0,8.2911
22433668,0,8.2923
4791027,0,8.2936
227593,0,8.2939
7384409,0,8.2947
135495848,0,8.2949
2815688,0,8.2954
2955285,0,8.2961
5344850,0,8.2983
6464902,0,8.3015
2251864,0,8.3016
23723907,0,8.3028
2930707,0,8.3033
5159937,0,8.3039
5336363,0,8.3048
3660075,0,8.3052
2811247,0,8.3089
2957378,0,8.3108
930238,0,8.313
2093193,0,8.3137
2372803,0,8.3141
914528,0,8.3141
2771875,0,8.3142
4321001,0,8.3167
9566183,0,8.3171
2921913,0,8.3177
16317776,0,8.3191
4264650,0,8.3195
2553782,0,8.3196
17266820,0,8.32
7217775,0,8.3206
912523,0,8.321
864670,0,8.3213
2707703,0,8.3215
2905215,0,8.3218
2059967,0,8.3235
751816,0,8.3236
9634227,0,8.3241
1587460,0,8.3245
4235,0,8.3249
135517191,0,8.3249
6323092,0,8.3251
135424365,0,8.3263
1445167,0,8.3263
2805953,0,8.3268
1478012,0,8.327
674887,0,8.3274
9659172,0,8.3282
1474991,0,8.3284
3254349,0,8.3286
6149927,0,8.329
2223181,0,8.3311
9585843,0,8.3327
1791140,0,8.333
9372649,0,8.333
25237443,0,8.3337
16316508,0,8.3342
2241556,0,8.3349
3223145,0,8.3351
2880101,0,8.3352
6293290,0,8.3358
4361643,0,8.3382
4681384,0,8.3384
3227574,0,8.3387
2960074,0,8.3392
1082799,0,8.3392
15993126,0,8.3396
776109,0,8.3403
5914779,0,8.341
692806,0,8.3416
4889801,0,8.342
2858788,0,8.3425
2388519,0,8.3431
19580860,0,8.3435
2080148,0,8.3445
2852936,0,8.3449
7037010,0,8.3494
24979846,0,8.3502
887844,0,8.3505
5227973,0,8.3514
9651368,0,8.3515
135521591,0,8.3516
917541,0,8.3527
761851,0,8.3536
2433103,0,8.3537
17582529,0,8.3539
1834882,0,8.3542
2240991,0,8.3567
2813091,0,8.3568
2889521,0,8.3581
4916148,0,8.3585
2819630,0,8.3603
4833383,0,8.3606
1090543,0,8.3607
742907,0,8.3607
24818594,0,8.3608
2432433,0,8.3609
2088075,0,8.3611
9659068,0,8.3612
2814842,0,8.3624
881060,0,8.3638
54686572,0,8.3648
9688279,0,8.3656
16551067,0,8.3668
669259,0,8.3673
6871734,0,8.3674
2738398,0,8.3678
4304418,0,8.3681
2731588,0,8.3686
771973,0,8.3702
4350508,0,8.3714
3615552,0,8.3738
714291,0,8.375
5096895,0,8.3766
4321767,0,8.377
535933,0,8.3798
5024635,0,8.3801
24792108,0,8.381
6466239,0,8.3822
36605,0,8.3828
5171909,0,8.3829
3192055,0,8.3845
2788380,0,8.3848
943408,0,8.3852
2993124,0,8.3866
713688,0,8.3883
2291466,0,8.3893
1951745,0,8.3898
3776216,0,8.3902
1067862,0,8.3907
3769150,0,8.3921
2312645,0,8.3931
972178,0,8.3937
5064419,0,8.3937
2927970,0,8.394
9566475,0,8.3943
5334576,0,8.3946
55245,0,8.3948
8688253,0,8.3948
135420657,0,8.396
743805,0,8.3973
686069,0,8.3988
3723467,0,8.4001
2976151,0,8.4011
24685808,0,8.4017
5736340,0,8.4024
949048,0,8.4028
4780294,0,8.4036
5300278,0,8.4041
1870326,0,8.4052
2940561,0,8.4058
929504,0,8.4073
4961610,0,8.4094
2951858,0,8.4094
16245034,0,8.4096
747246,0,8.4102
1099822,0,8.4114
757048,0,8.4146
2672657,0,8.4157
4602044,0,8.4168
2701765,0,8.4176
2803517,0,8.4187
2968809,0,8.4188
6472439,0,8.419
6468486,0,8.4196
22332701,0,8.4199
4246039,0,8.4201
769937,0,8.4204
2096224,0,8.4215
6858775,0,8.4225
97550,0,8.425
532843,0,8.4251
2523281,0,8.4258
2856593,0,8.4266
24792469,0,8.4275
7161151,0,8.4277
6863675,0,8.4292
1487321,0,8.4321
2957703,0,8.4323
3830432,0,8.433
16194916,0,8.4353
3724108,0,8.4362
6467102,0,8.4363
1918250,0,8.437
2763434,0,8.4376
977525,0,8.4391
2096974,0,8.4402
16192636,0,8.4418
10695961,0,8.4425
916350,0,8.4425
3132754,0,8.4429
4827132,0,8.4432
3844024,0,8.4451
3921109,0,8.446
1922908,0,8.4469
856132,0,8.4477
801432,0,8.4485
2433271,0,8.449
165542,0,8.4514
2118006,0,8.4521
714338,0,8.4574
850553,0,8.4579
973563,0,8.458
16187325,0,8.4609
872375,0,8.4612
16682228,0,8.4627
4398653,0,8.4632
8700197,0,8.4632
4346587,0,8.4658
3470481,0,8.4661
2470668,0,8.4663
2917948,0,8.4664
6498588,0,8.4666
8070044,0,8.4704
2970997,0,8.472
799612,0,8.472
135512221,0,8.4731
22522944,0,8.4733
135427414,0,8.4744
893435,0,8.4748
2440673,0,8.4768
7338316,0,8.4788
1560327,0,8.4804
2337233,0,8.4814
3786263,0,8.4814
25237313,0,8.4815
6461297,0,8.4821
2913162,0,8.4821
6485822,0,8.4834
2830430,0,8.4855
824448,0,8.4857
2788,0,8.4859
3115970,0,8.4867
7728957,0,8.4875
3107848,0,8.4887
791226,0,8.4895
3117688,0,8.4917
3302843,0,8.4925
3756954,0,8.4926
2812759,0,8.4944
1402347,0,8.4952
1092635,0,8.4952
2818661,0,8.4953
16397178,0,8.4961
2812760,0,8.4976
1472774,0,8.4982
135454363,0,8.4991
934383,0,8.5006
3101194,0,8.5012
1480959,0,8.5014
3388857,0,8.5018
80123,0,8.5022
20889080,0,8.5022
6459465,0,8.5035
6901639,0,8.504
2729282,0,8.5043
945692,0,8.5044
921788,0,8.506
8071870,0,8.5068
